id_student,code_module,code_presentation,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_score,total_clicks,active_days
2613116,AAA,2013J,35-55,0,60,N,Pass,78.2,1181.0,60.0
2617002,AAA,2013J,0-35,0,60,N,Pass,64.8,1473.0,86.0
2620584,AAA,2013J,0-35,0,60,Y,Fail,,92.0,5.0
2639449,AAA,2013J,0-35,0,120,N,Pass,56.0,797.0,46.0
2639540,AAA,2013J,35-55,0,60,N,Pass,79.4,1964.0,132.0
2639641,AAA,2013J,35-55,0,120,N,Pass,65.6,2042.0,151.0
2641155,AAA,2013J,35-55,0,60,N,Pass,79.2,4109.0,216.0
2643002,AAA,2013J,35-55,0,60,N,Pass,51.2,2434.0,107.0
2645733,AAA,2013J,0-35,0,180,N,Pass,82.6,1596.0,125.0
2649826,AAA,2013J,35-55,0,60,N,Distinction,83.4,5974.0,211.0
2650282,AAA,2013J,35-55,0,60,N,Pass,84.2,641.0,56.0
2664024,AAA,2013J,35-55,0,60,N,Pass,63.2,808.0,72.0
2666246,AAA,2013J,0-35,0,60,N,Pass,76.0,612.0,46.0
2669816,AAA,2013J,0-35,0,60,N,Fail,57.2,280.0,30.0
2671132,AAA,2013J,55<=,0,60,N,Pass,68.8,3720.0,121.0
2676809,AAA,2013J,0-35,0,150,N,Fail,43.333333333333336,309.0,26.0
2678643,AAA,2013J,0-35,0,60,N,Pass,71.4,2287.0,105.0
2685865,AAA,2013J,0-35,0,60,N,Pass,78.6,2815.0,202.0
2688067,AAA,2013J,0-35,0,60,N,Pass,67.8,289.0,12.0
2689958,AAA,2013J,35-55,0,60,N,Distinction,81.6,3929.0,257.0
2691206,AAA,2013J,0-35,0,60,N,Distinction,84.8,2297.0,193.0
2691244,AAA,2013J,35-55,0,180,N,Pass,58.25,472.0,76.0
2694424,AAA,2013J,35-55,0,120,N,Pass,79.4,4218.0,206.0
2698257,AAA,2013J,0-35,0,120,N,Pass,67.8,758.0,69.0
6516,AAA,2014J,55<=,0,60,N,Pass,61.8,2791.0,159.0
24734,AAA,2014J,0-35,0,60,N,Pass,46.8,499.0,56.0
26192,AAA,2014J,35-55,0,60,N,Distinction,86.2,2223.0,118.0
28061,AAA,2014J,35-55,0,60,N,Pass,77.6,1590.0,148.0
31600,AAA,2014J,0-35,0,60,N,Pass,54.8,429.0,19.0
46844,AAA,2014J,35-55,0,60,N,Pass,64.8,340.0,46.0
52765,AAA,2014J,35-55,0,120,N,Pass,63.0,4938.0,190.0
55104,AAA,2014J,0-35,0,60,N,Pass,71.0,1480.0,75.0
58071,AAA,2014J,55<=,0,60,N,Pass,76.0,3648.0,149.0
58316,AAA,2014J,0-35,0,120,N,Pass,73.4,1295.0,102.0
62487,AAA,2014J,0-35,0,60,N,Pass,71.6,683.0,54.0
63165,AAA,2014J,35-55,0,60,N,Pass,51.4,912.0,87.0
65002,AAA,2014J,0-35,1,60,N,Fail,67.0,176.0,13.0
70011,AAA,2014J,0-35,0,60,N,Pass,80.2,6396.0,227.0
75255,AAA,2014J,0-35,0,120,N,Pass,81.8,950.0,79.0
79403,AAA,2014J,35-55,0,60,N,Withdrawn,60.666666666666664,1782.0,76.0
85092,AAA,2014J,0-35,0,60,N,Pass,58.0,665.0,32.0
85144,AAA,2014J,35-55,0,60,N,Pass,77.6,656.0,75.0
85302,AAA,2014J,35-55,0,60,N,Pass,71.2,2280.0,127.0
87431,AAA,2014J,35-55,0,60,N,Withdrawn,50.0,802.0,29.0
94961,AAA,2014J,35-55,1,60,N,Pass,65.33333333333333,1240.0,93.0
95755,AAA,2014J,0-35,0,60,N,Withdrawn,45.0,381.0,43.0
101116,AAA,2014J,35-55,0,60,N,Pass,82.6,1769.0,126.0
107489,AAA,2014J,0-35,0,60,N,Pass,82.0,3722.0,184.0
108872,AAA,2014J,55<=,0,60,N,Pass,61.8,1377.0,83.0
109155,AAA,2014J,0-35,0,60,N,Pass,67.8,3019.0,135.0
111512,AAA,2014J,0-35,0,60,N,Fail,,439.0,21.0
117818,AAA,2014J,35-55,0,60,N,Pass,57.6,1695.0,98.0
119902,AAA,2014J,35-55,0,60,N,Withdrawn,67.0,2590.0,81.0
121349,AAA,2014J,35-55,1,60,N,Pass,76.0,2259.0,98.0
124064,AAA,2014J,0-35,0,120,N,Distinction,87.2,2042.0,162.0
125018,AAA,2014J,35-55,0,60,N,Pass,64.8,2195.0,121.0
129955,AAA,2014J,0-35,1,60,N,Withdrawn,81.0,1888.0,110.0
130034,AAA,2014J,35-55,0,60,N,Pass,78.4,1831.0,103.0
130547,AAA,2014J,35-55,0,60,N,Pass,58.4,1252.0,82.0
130636,AAA,2014J,0-35,0,60,N,Pass,60.0,332.0,20.0
131390,AAA,2014J,35-55,0,60,N,Pass,78.6,157.0,9.0
133816,AAA,2014J,35-55,0,60,N,Pass,65.4,4000.0,128.0
133922,AAA,2014J,0-35,0,60,N,Pass,78.2,574.0,58.0
135335,AAA,2014J,0-35,1,120,N,Withdrawn,,73.0,14.0
135400,AAA,2014J,35-55,1,60,Y,Pass,53.142857142857146,610.0,43.0
135471,AAA,2014J,35-55,0,60,N,Distinction,84.0,2291.0,127.0
139033,AAA,2014J,35-55,0,60,N,Fail,61.0,790.0,60.0
141377,AAA,2014J,0-35,1,210,N,Pass,48.833333333333336,756.0,41.0
141506,AAA,2014J,35-55,0,60,N,Fail,75.0,415.0,26.0
146503,AAA,2014J,35-55,0,120,Y,Pass,63.4,368.0,65.0
147756,AAA,2014J,0-35,1,120,N,Pass,68.66666666666667,1718.0,127.0
148993,AAA,2014J,35-55,1,60,Y,Pass,79.5,3812.0,198.0
149741,AAA,2014J,35-55,0,60,N,Pass,66.4,2342.0,102.0
149962,AAA,2014J,0-35,0,60,N,Pass,68.4,141.0,17.0
151587,AAA,2014J,0-35,0,120,N,Withdrawn,67.0,166.0,27.0
152668,AAA,2014J,0-35,0,60,N,Withdrawn,71.0,765.0,34.0
155984,AAA,2014J,0-35,1,120,N,Pass,78.14285714285714,2645.0,134.0
158707,AAA,2014J,0-35,0,60,N,Withdrawn,74.0,4746.0,98.0
159954,AAA,2014J,35-55,1,60,N,Withdrawn,68.2,2062.0,124.0
164944,AAA,2014J,0-35,0,60,Y,Pass,62.4,1300.0,121.0
165226,AAA,2014J,0-35,0,60,N,Fail,77.0,1062.0,30.0
167961,AAA,2014J,55<=,0,60,N,Pass,76.0,2129.0,124.0
174024,AAA,2014J,35-55,0,60,N,Pass,60.4,812.0,38.0
174094,AAA,2014J,35-55,0,60,Y,Pass,75.4,4841.0,222.0
174745,AAA,2014J,35-55,0,60,N,Pass,65.0,1610.0,46.0
175447,AAA,2014J,35-55,0,60,N,Pass,69.6,3779.0,166.0
175772,AAA,2014J,35-55,0,270,N,Withdrawn,85.0,3018.0,72.0
183057,AAA,2014J,0-35,0,60,N,Pass,65.6,833.0,66.0
185350,AAA,2014J,35-55,0,60,N,Fail,59.6,236.0,30.0
188278,AAA,2014J,35-55,1,60,N,Pass,71.66666666666667,4497.0,167.0
199636,AAA,2014J,35-55,0,60,N,Pass,75.8,1836.0,90.0
199897,AAA,2014J,35-55,0,60,N,Pass,69.4,2135.0,134.0
200804,AAA,2014J,0-35,0,60,N,Pass,66.0,930.0,60.0
205494,AAA,2014J,35-55,0,60,N,Pass,66.4,1114.0,59.0
228021,AAA,2014J,35-55,0,60,N,Distinction,83.0,4028.0,194.0
228383,AAA,2014J,0-35,0,60,N,Pass,70.6,2386.0,91.0
232307,AAA,2014J,35-55,0,60,N,Pass,66.2,702.0,37.0
235068,AAA,2014J,35-55,0,60,N,Pass,59.6,2811.0,148.0
235507,AAA,2014J,0-35,1,180,N,Pass,57.833333333333336,1257.0,136.0
236875,AAA,2014J,0-35,0,60,N,Pass,46.4,201.0,40.0
237274,AAA,2014J,0-35,0,60,N,Pass,72.4,2025.0,164.0
243510,AAA,2014J,0-35,0,60,N,Fail,43.6,549.0,39.0
244246,AAA,2014J,0-35,0,60,N,Pass,67.2,1365.0,99.0
248581,AAA,2014J,0-35,0,60,N,Distinction,85.0,2883.0,135.0
252073,AAA,2014J,35-55,0,120,N,Pass,49.0,865.0,73.0
254625,AAA,2014J,35-55,0,60,N,Distinction,82.8,1987.0,114.0
258587,AAA,2014J,35-55,0,60,N,Distinction,80.6,6609.0,205.0
260355,AAA,2014J,35-55,1,120,N,Withdrawn,57.5,426.0,43.0
260623,AAA,2014J,0-35,0,60,N,Pass,70.2,1178.0,86.0
263251,AAA,2014J,35-55,0,60,N,Pass,74.0,2485.0,102.0
263543,AAA,2014J,35-55,0,60,N,Pass,79.6,1594.0,155.0
263952,AAA,2014J,35-55,0,60,N,Distinction,88.8,1444.0,95.0
266524,AAA,2014J,0-35,0,240,N,Pass,53.8,359.0,38.0
268733,AAA,2014J,0-35,1,120,N,Fail,43.0,191.0,18.0
273346,AAA,2014J,35-55,0,60,N,Pass,81.8,2080.0,143.0
274947,AAA,2014J,0-35,0,120,N,Withdrawn,54.0,251.0,26.0
275674,AAA,2014J,0-35,0,60,N,Withdrawn,45.0,2090.0,117.0
275792,AAA,2014J,0-35,0,60,N,Pass,73.0,605.0,60.0
277123,AAA,2014J,35-55,0,60,N,Fail,46.0,537.0,37.0
277880,AAA,2014J,0-35,1,120,N,Withdrawn,67.66666666666667,2028.0,82.0
281077,AAA,2014J,0-35,0,60,N,Pass,72.4,895.0,74.0
281636,AAA,2014J,0-35,0,60,N,Pass,83.0,2682.0,143.0
285315,AAA,2014J,0-35,0,60,N,Pass,86.2,1157.0,57.0
287040,AAA,2014J,35-55,0,90,N,Pass,72.8,2267.0,113.0
287204,AAA,2014J,0-35,0,60,N,Pass,73.6,1845.0,81.0
287210,AAA,2014J,35-55,0,60,N,Pass,73.4,3275.0,212.0
288994,AAA,2014J,0-35,0,120,N,Fail,,134.0,4.0
289449,AAA,2014J,35-55,0,60,N,Pass,75.2,1336.0,107.0
290164,AAA,2014J,35-55,0,60,N,Pass,66.0,5805.0,166.0
292525,AAA,2014J,0-35,0,60,N,Pass,84.6,311.0,26.0
292775,AAA,2014J,0-35,0,60,N,Pass,81.6,1859.0,109.0
293824,AAA,2014J,35-55,0,60,N,Pass,60.0,7901.0,261.0
294496,AAA,2014J,35-55,0,60,Y,Pass,80.6,1422.0,147.0
294655,AAA,2014J,35-55,0,60,N,Fail,77.6,2219.0,132.0
295060,AAA,2014J,0-35,0,60,N,Fail,67.0,1097.0,126.0
295075,AAA,2014J,55<=,0,60,N,Pass,64.0,1642.0,53.0
296424,AAA,2014J,35-55,0,60,N,Pass,77.2,1695.0,141.0
298034,AAA,2014J,35-55,0,120,N,Fail,72.8,1681.0,97.0
298838,AAA,2014J,0-35,0,60,N,Pass,79.2,1604.0,118.0
301967,AAA,2014J,0-35,0,60,N,Pass,52.8,193.0,32.0
302476,AAA,2014J,0-35,0,60,N,Distinction,85.2,1766.0,133.0
303521,AAA,2014J,35-55,0,60,N,Pass,80.4,7163.0,181.0
303985,AAA,2014J,0-35,1,60,N,Pass,74.8,381.0,24.0
304465,AAA,2014J,0-35,0,60,N,Pass,75.6,3553.0,194.0
306646,AAA,2014J,0-35,0,60,N,Pass,52.8,144.0,19.0
309142,AAA,2014J,35-55,0,60,N,Pass,66.0,560.0,46.0
310412,AAA,2014J,35-55,0,60,N,Pass,76.0,2339.0,110.0
311235,AAA,2014J,35-55,0,60,N,Pass,65.8,1168.0,53.0
311659,AAA,2014J,0-35,0,120,N,Fail,,112.0,7.0
313937,AAA,2014J,35-55,0,60,N,Pass,80.8,6965.0,243.0
315076,AAA,2014J,0-35,0,60,N,Pass,68.6,1435.0,109.0
315744,AAA,2014J,35-55,0,60,N,Distinction,82.4,4574.0,163.0
323370,AAA,2014J,0-35,0,120,N,Pass,75.2,2141.0,112.0
323805,AAA,2014J,0-35,0,180,N,Withdrawn,,,
328024,AAA,2014J,35-55,0,60,N,Pass,55.8,2444.0,125.0
328734,AAA,2014J,0-35,0,180,N,Withdrawn,,,
329659,AAA,2014J,0-35,0,60,Y,Fail,49.8,487.0,29.0
330594,AAA,2014J,0-35,0,60,N,Pass,59.6,1043.0,120.0
331358,AAA,2014J,35-55,1,60,N,Distinction,84.66666666666667,6588.0,201.0
332884,AAA,2014J,0-35,0,60,N,Pass,82.2,1648.0,145.0
334441,AAA,2014J,0-35,0,60,N,Fail,39.8,283.0,51.0
335247,AAA,2014J,0-35,0,60,N,Pass,70.2,604.0,57.0
335764,AAA,2014J,0-35,1,60,N,Pass,86.875,3928.0,187.0
337748,AAA,2014J,0-35,0,120,N,Withdrawn,44.0,93.0,6.0
338407,AAA,2014J,35-55,0,60,N,Pass,73.8,270.0,27.0
341876,AAA,2014J,0-35,0,120,N,Withdrawn,68.5,1784.0,72.0
342007,AAA,2014J,0-35,1,60,N,Pass,82.33333333333333,3178.0,161.0
345440,AAA,2014J,0-35,0,60,N,Pass,73.8,165.0,21.0
345519,AAA,2014J,0-35,0,60,N,Pass,77.4,1141.0,89.0
346118,AAA,2014J,35-55,0,120,N,Pass,72.6,700.0,46.0
348275,AAA,2014J,35-55,0,120,N,Withdrawn,61.5,545.0,38.0
348807,AAA,2014J,35-55,0,60,N,Pass,76.6,425.0,35.0
350156,AAA,2014J,0-35,0,120,N,Pass,52.2,560.0,48.0
350939,AAA,2014J,0-35,0,60,N,Pass,69.6,1427.0,103.0
351336,AAA,2014J,0-35,0,60,N,Pass,64.6,944.0,116.0
353665,AAA,2014J,35-55,0,60,N,Pass,64.6,398.0,44.0
354170,AAA,2014J,0-35,0,60,N,Fail,58.0,945.0,82.0
356170,AAA,2014J,0-35,0,60,N,Pass,71.5,768.0,42.0
358182,AAA,2014J,0-35,0,120,N,Pass,75.0,1901.0,126.0
364957,AAA,2014J,35-55,0,60,N,Pass,59.6,1638.0,111.0
369834,AAA,2014J,0-35,0,60,N,Withdrawn,73.6,1265.0,117.0
371710,AAA,2014J,0-35,0,60,N,Pass,81.6,2960.0,125.0
373872,AAA,2014J,0-35,0,60,N,Pass,65.6,1528.0,71.0
375260,AAA,2014J,0-35,0,60,N,Pass,71.4,829.0,157.0
375646,AAA,2014J,0-35,0,120,N,Pass,75.6,606.0,53.0
377546,AAA,2014J,0-35,0,120,Y,Distinction,83.0,1660.0,144.0
381642,AAA,2014J,0-35,0,60,N,Withdrawn,78.8,1290.0,109.0
382095,AAA,2014J,0-35,0,60,N,Pass,76.6,2392.0,157.0
383180,AAA,2014J,0-35,0,60,N,Withdrawn,72.0,657.0,45.0
383600,AAA,2014J,0-35,0,60,N,Pass,78.6,725.0,35.0
383723,AAA,2014J,55<=,0,60,N,Pass,80.2,7532.0,237.0
384203,AAA,2014J,0-35,0,120,N,Pass,75.4,5184.0,213.0
384725,AAA,2014J,35-55,0,60,N,Pass,80.4,4677.0,151.0
387533,AAA,2014J,35-55,0,60,N,Fail,55.0,1096.0,49.0
387954,AAA,2014J,35-55,0,60,N,Withdrawn,,532.0,14.0
388147,AAA,2014J,35-55,0,300,N,Fail,40.0,441.0,29.0
390890,AAA,2014J,0-35,1,90,N,Pass,68.625,997.0,91.0
391249,AAA,2014J,35-55,0,60,N,Distinction,82.2,2648.0,148.0
396599,AAA,2014J,0-35,0,120,Y,Fail,54.25,1039.0,57.0
396655,AAA,2014J,0-35,0,180,Y,Fail,40.2,462.0,56.0
398171,AAA,2014J,0-35,0,120,N,Pass,69.2,1337.0,132.0
398349,AAA,2014J,0-35,0,60,N,Pass,79.8,4295.0,144.0
400147,AAA,2014J,35-55,0,60,N,Pass,59.2,338.0,33.0
400682,AAA,2014J,0-35,0,60,N,Pass,52.6,1584.0,67.0
401404,AAA,2014J,0-35,0,180,N,Pass,75.6,1326.0,118.0
402204,AAA,2014J,35-55,0,60,N,Pass,70.4,751.0,68.0
402727,AAA,2014J,0-35,0,60,Y,Pass,73.2,414.0,51.0
402961,AAA,2014J,35-55,0,60,N,Pass,67.6,4555.0,147.0
404356,AAA,2014J,0-35,0,60,N,Pass,74.0,2076.0,99.0
406671,AAA,2014J,35-55,0,60,N,Pass,79.6,405.0,30.0
406682,AAA,2014J,55<=,0,60,N,Distinction,83.6,2752.0,144.0
409100,AAA,2014J,35-55,0,60,N,Pass,77.4,2180.0,143.0
409703,AAA,2014J,0-35,0,120,N,Pass,63.8,2808.0,145.0
410092,AAA,2014J,35-55,0,60,N,Pass,66.4,339.0,25.0
411971,AAA,2014J,0-35,0,60,N,Pass,73.2,1318.0,74.0
415969,AAA,2014J,35-55,1,60,N,Fail,59.666666666666664,1417.0,55.0
418731,AAA,2014J,0-35,0,90,N,Fail,41.2,127.0,18.0
421455,AAA,2014J,0-35,0,60,N,Pass,77.8,1472.0,113.0
424577,AAA,2014J,0-35,0,120,N,Pass,59.4,2196.0,109.0
429858,AAA,2014J,0-35,0,300,N,Distinction,83.0,232.0,26.0
431025,AAA,2014J,0-35,0,150,N,Fail,55.2,300.0,22.0
439305,AAA,2014J,35-55,0,60,N,Pass,73.0,613.0,46.0
440319,AAA,2014J,0-35,0,60,N,Withdrawn,69.33333333333333,676.0,46.0
442064,AAA,2014J,0-35,0,120,N,Pass,53.0,402.0,34.0
442132,AAA,2014J,0-35,0,60,N,Pass,65.8,176.0,22.0
446108,AAA,2014J,0-35,0,120,N,Pass,57.6,879.0,77.0
447481,AAA,2014J,0-35,0,60,N,Pass,52.4,767.0,33.0
468120,AAA,2014J,0-35,0,120,N,Fail,40.0,116.0,16.0
468694,AAA,2014J,0-35,0,120,N,Withdrawn,61.2,473.0,35.0
470588,AAA,2014J,35-55,1,60,N,Withdrawn,79.33333333333333,842.0,32.0
470982,AAA,2014J,35-55,1,120,N,Pass,61.6,1528.0,75.0
476603,AAA,2014J,0-35,0,120,N,Distinction,83.8,1365.0,79.0
481022,AAA,2014J,0-35,0,180,N,Fail,49.0,79.0,13.0
483800,AAA,2014J,0-35,0,120,N,Pass,70.6,1368.0,91.0
484897,AAA,2014J,0-35,0,120,N,Pass,64.8,711.0,67.0
485962,AAA,2014J,0-35,0,120,N,Pass,80.4,1034.0,94.0
488382,AAA,2014J,0-35,0,180,N,Withdrawn,,,
488990,AAA,2014J,35-55,0,60,N,Pass,54.0,710.0,51.0
500113,AAA,2014J,0-35,0,120,N,Pass,75.4,473.0,27.0
503889,AAA,2014J,0-35,0,60,N,Pass,69.0,1901.0,182.0
514526,AAA,2014J,0-35,0,120,Y,Withdrawn,,45.0,3.0
518808,AAA,2014J,0-35,0,60,N,Pass,73.8,1443.0,68.0
522482,AAA,2014J,0-35,0,90,N,Withdrawn,75.0,212.0,16.0
527100,AAA,2014J,0-35,0,120,N,Distinction,90.8,914.0,64.0
527801,AAA,2014J,35-55,0,120,N,Fail,49.5,607.0,61.0
533068,AAA,2014J,0-35,0,60,N,Pass,58.2,398.0,35.0
537081,AAA,2014J,0-35,0,120,N,Fail,60.8,871.0,66.0
544253,AAA,2014J,35-55,0,120,N,Pass,73.2,2270.0,178.0
548120,AAA,2014J,0-35,0,60,N,Pass,74.6,804.0,81.0
561467,AAA,2014J,0-35,0,90,N,Withdrawn,,453.0,19.0
567922,AAA,2014J,0-35,0,120,N,Withdrawn,,,
569505,AAA,2014J,35-55,0,60,N,Distinction,85.8,4225.0,167.0
570317,AAA,2014J,0-35,0,120,N,Pass,75.8,1027.0,59.0
574505,AAA,2014J,0-35,0,120,N,Pass,42.0,850.0,63.0
588477,AAA,2014J,0-35,0,60,N,Pass,76.8,5183.0,217.0
593846,AAA,2014J,0-35,0,120,N,Withdrawn,64.8,934.0,47.0
593987,AAA,2014J,35-55,0,180,N,Fail,72.4,1667.0,81.0
596288,AAA,2014J,0-35,0,120,N,Pass,77.4,375.0,25.0
598070,AAA,2014J,0-35,0,60,N,Withdrawn,,3.0,1.0
603834,AAA,2014J,0-35,0,90,N,Pass,61.8,341.0,29.0
603861,AAA,2014J,55<=,1,60,N,Withdrawn,63.0,1105.0,84.0
608440,AAA,2014J,35-55,0,120,N,Withdrawn,,187.0,6.0
623710,AAA,2014J,35-55,0,120,N,Withdrawn,,,
623840,AAA,2014J,0-35,0,120,N,Pass,79.8,2370.0,88.0
626240,AAA,2014J,0-35,0,120,N,Pass,56.0,588.0,76.0
628088,AAA,2014J,0-35,0,60,Y,Withdrawn,80.0,519.0,22.0
628312,AAA,2014J,0-35,0,120,N,Withdrawn,,77.0,2.0
630142,AAA,2014J,0-35,0,120,N,Withdrawn,84.5,455.0,30.0
637665,AAA,2014J,0-35,0,60,N,Pass,51.8,2983.0,151.0
639053,AAA,2014J,0-35,0,120,N,Pass,65.6,195.0,33.0
642878,AAA,2014J,0-35,0,60,N,Withdrawn,44.0,578.0,29.0
648130,AAA,2014J,0-35,0,240,N,Withdrawn,53.0,447.0,52.0
676546,AAA,2014J,0-35,0,120,N,Withdrawn,74.0,321.0,27.0
677186,AAA,2014J,0-35,0,60,N,Pass,55.6,636.0,43.0
677281,AAA,2014J,0-35,0,60,N,Fail,,126.0,17.0
684180,AAA,2014J,0-35,0,120,N,Pass,62.6,171.0,13.0
687698,AAA,2014J,0-35,0,120,N,Pass,52.6,174.0,24.0
696073,AAA,2014J,0-35,0,60,N,Pass,73.2,2168.0,104.0
696578,AAA,2014J,0-35,0,60,N,Withdrawn,78.33333333333333,1667.0,40.0
721259,AAA,2014J,55<=,1,60,N,Withdrawn,65.0,4108.0,81.0
852847,AAA,2014J,55<=,0,60,N,Fail,34.5,181.0,30.0
998493,AAA,2014J,55<=,0,60,N,Pass,68.8,10464.0,262.0
1045203,AAA,2014J,35-55,0,60,N,Pass,79.4,3533.0,168.0
1112555,AAA,2014J,35-55,0,60,N,Pass,66.8,2404.0,146.0
1183831,AAA,2014J,55<=,0,60,N,Withdrawn,71.33333333333333,2818.0,105.0
1268696,AAA,2014J,35-55,0,60,N,Pass,60.2,326.0,27.0
1336190,AAA,2014J,55<=,0,60,N,Pass,,1021.0,50.0
1352868,AAA,2014J,35-55,1,60,N,Pass,68.57142857142857,1732.0,126.0
1398979,AAA,2014J,55<=,0,60,N,Withdrawn,72.75,5071.0,194.0
1456619,AAA,2014J,35-55,1,60,N,Withdrawn,63.0,1173.0,49.0
1469279,AAA,2014J,35-55,0,120,N,Withdrawn,,,
1471214,AAA,2014J,35-55,0,60,N,Pass,71.0,1161.0,33.0
1472925,AAA,2014J,35-55,1,60,Y,Pass,61.9,1462.0,76.0
1484804,AAA,2014J,35-55,0,60,N,Pass,65.8,1454.0,174.0
1511033,AAA,2014J,35-55,0,60,N,Pass,74.6,679.0,36.0
1576513,AAA,2014J,35-55,0,60,N,Distinction,86.6,15716.0,286.0
1609002,AAA,2014J,35-55,0,60,N,Pass,79.4,1025.0,103.0
1629771,AAA,2014J,35-55,0,60,N,Distinction,80.2,522.0,56.0
1676594,AAA,2014J,55<=,0,60,N,Withdrawn,,177.0,7.0
1686551,AAA,2014J,35-55,0,60,N,Withdrawn,80.0,647.0,53.0
1689639,AAA,2014J,35-55,0,60,N,Withdrawn,70.5,1882.0,83.0
1715896,AAA,2014J,35-55,0,60,N,Pass,78.0,5314.0,199.0
1721270,AAA,2014J,35-55,0,90,N,Pass,58.0,730.0,55.0
1757766,AAA,2014J,35-55,0,60,N,Pass,70.4,3301.0,156.0
1773377,AAA,2014J,35-55,0,60,N,Pass,74.6,711.0,62.0
1799111,AAA,2014J,35-55,0,60,N,Pass,77.4,1174.0,109.0
1818673,AAA,2014J,35-55,0,120,N,Fail,86.0,336.0,27.0
1839386,AAA,2014J,35-55,0,60,N,Withdrawn,40.0,207.0,15.0
1926668,AAA,2014J,35-55,0,60,N,Pass,62.2,2094.0,78.0
1947156,AAA,2014J,35-55,0,60,N,Pass,76.2,2074.0,105.0
1967783,AAA,2014J,35-55,0,60,Y,Pass,65.0,2171.0,91.0
1970390,AAA,2014J,35-55,1,120,N,Pass,83.6,14759.0,254.0
1975209,AAA,2014J,35-55,0,60,N,Pass,64.0,2754.0,157.0
2010232,AAA,2014J,0-35,0,60,N,Pass,84.2,4127.0,148.0
2045084,AAA,2014J,35-55,0,120,N,Fail,72.0,326.0,18.0
2057803,AAA,2014J,35-55,0,60,N,Pass,66.0,3418.0,147.0
2073016,AAA,2014J,35-55,1,60,N,Fail,58.857142857142854,1022.0,76.0
2085209,AAA,2014J,35-55,0,60,N,Pass,86.8,7427.0,251.0
2086400,AAA,2014J,35-55,0,60,N,Pass,69.2,3501.0,234.0
2139353,AAA,2014J,35-55,1,60,N,Pass,66.5,2388.0,126.0
2148681,AAA,2014J,35-55,0,90,N,Pass,72.0,2346.0,109.0
2158048,AAA,2014J,35-55,0,60,N,Withdrawn,86.0,851.0,22.0
2158196,AAA,2014J,35-55,0,120,N,Withdrawn,58.0,544.0,21.0
2165164,AAA,2014J,0-35,0,60,N,Pass,63.2,1621.0,116.0
2168833,AAA,2014J,35-55,0,60,N,Withdrawn,24.0,20.0,3.0
2207874,AAA,2014J,0-35,0,120,N,Fail,54.666666666666664,265.0,17.0
2240349,AAA,2014J,35-55,0,60,N,Pass,76.8,3109.0,135.0
2244332,AAA,2014J,35-55,0,60,N,Distinction,85.2,13879.0,276.0
2273119,AAA,2014J,0-35,0,60,N,Withdrawn,38.333333333333336,105.0,6.0
2277857,AAA,2014J,35-55,0,60,N,Pass,65.4,2672.0,159.0
2297896,AAA,2014J,35-55,0,60,N,Pass,62.6,566.0,43.0
2313257,AAA,2014J,35-55,0,360,N,Withdrawn,,28.0,2.0
2318055,AAA,2014J,35-55,1,60,N,Pass,75.8,1726.0,82.0
2330254,AAA,2014J,35-55,0,60,N,Pass,69.8,2867.0,158.0
2355470,AAA,2014J,35-55,0,120,N,Pass,54.4,216.0,35.0
2358969,AAA,2014J,0-35,1,60,N,Pass,69.0,2106.0,125.0
2363863,AAA,2014J,0-35,0,60,N,Distinction,80.6,4481.0,199.0
2365101,AAA,2014J,0-35,1,240,N,Withdrawn,,,
2369415,AAA,2014J,35-55,0,60,N,Pass,78.5,729.0,67.0
2375975,AAA,2014J,35-55,0,60,Y,Pass,71.4,4298.0,166.0
2397661,AAA,2014J,35-55,0,60,N,Pass,48.4,1657.0,45.0
2398313,AAA,2014J,35-55,0,60,N,Pass,71.4,3219.0,161.0
2404408,AAA,2014J,35-55,0,60,N,Fail,52.5,802.0,53.0
2425993,AAA,2014J,0-35,0,60,N,Pass,68.6,737.0,36.0
2429854,AAA,2014J,35-55,1,60,Y,Fail,51.0,953.0,51.0
2432796,AAA,2014J,35-55,0,60,N,Pass,63.4,963.0,50.0
2434159,AAA,2014J,0-35,0,60,N,Pass,54.0,172.0,33.0
2436812,AAA,2014J,0-35,0,60,N,Fail,43.0,577.0,39.0
2467267,AAA,2014J,0-35,0,60,N,Pass,71.4,90.0,21.0
2470694,AAA,2014J,55<=,1,60,N,Fail,67.0,3115.0,145.0
2473538,AAA,2014J,35-55,0,60,N,Pass,55.0,1473.0,51.0
2474849,AAA,2014J,35-55,1,60,N,Withdrawn,35.0,142.0,5.0
2494700,AAA,2014J,0-35,0,60,N,Pass,83.6,3527.0,187.0
2500258,AAA,2014J,0-35,0,120,N,Pass,71.2,2403.0,132.0
2507842,AAA,2014J,35-55,0,60,N,Withdrawn,79.0,1204.0,35.0
2509639,AAA,2014J,0-35,0,90,N,Pass,66.0,1227.0,75.0
2514368,AAA,2014J,35-55,0,60,N,Distinction,82.6,377.0,34.0
2514898,AAA,2014J,35-55,0,60,N,Pass,66.4,1828.0,91.0
2521865,AAA,2014J,35-55,0,60,Y,Pass,63.8,3945.0,131.0
2522927,AAA,2014J,35-55,0,60,N,Pass,68.4,4477.0,185.0
2540168,AAA,2014J,35-55,0,60,N,Withdrawn,43.333333333333336,919.0,56.0
2546445,AAA,2014J,55<=,0,60,N,Withdrawn,73.0,2372.0,63.0
